2026-02-04 00:10:35 | INFO | Epoch 000 | Step 00500 | Loss 0.01409 | MSE 0.00565 | L1 0.00844 | L0 1538.97 | R2 0.9369
2026-02-04 00:14:42 | INFO | Epoch 000 | Step 00600 | Loss 0.01264 | MSE 0.00491 | L1 0.00772 | L0 1442.08 | R2 0.9450
2026-02-04 00:19:03 | INFO | Epoch 000 | Step 00700 | Loss 0.01133 | MSE 0.00418 | L1 0.00716 | L0 1357.47 | R2 0.9526
2026-02-04 00:23:12 | INFO | Epoch 001 | Step 00000 | Loss 0.01069 | MSE 0.00379 | L1 0.00690 | L0 1314.89 | R2 0.9573
2026-02-04 00:25:29 | INFO | Epoch 001 | Step 00100 | Loss 0.01063 | MSE 0.00391 | L1 0.00672 | L0 1277.56 | R2 0.9569
2026-02-04 00:27:47 | INFO | Epoch 001 | Step 00200 | Loss 0.00989 | MSE 0.00366 | L1 0.00623 | L0 1214.64 | R2 0.9597
2026-02-04 00:30:00 | INFO | Epoch 001 | Step 00300 | Loss 0.00960 | MSE 0.00356 | L1 0.00604 | L0 1202.61 | R2 0.9614
2026-02-04 00:32:18 | INFO | Epoch 001 | Step 00400 | Loss 0.00910 | MSE 0.00329 | L1 0.00580 | L0 1163.34 | R2 0.9633
2026-02-04 00:34:27 | INFO | Epoch 001 | Step 00500 | Loss 0.00915 | MSE 0.00343 | L1 0.00572 | L0 1144.22 | R2 0.9631
2026-02-04 00:36:43 | INFO | Epoch 001 | Step 00600 | Loss 0.00874 | MSE 0.00318 | L1 0.00556 | L0 1126.56 | R2 0.9634
2026-02-04 00:38:58 | INFO | Epoch 001 | Step 00700 | Loss 0.00849 | MSE 0.00311 | L1 0.00538 | L0 1097.06 | R2 0.9656
2026-02-04 00:41:57 | INFO | Epoch 002 | Step 00000 | Loss 0.00811 | MSE 0.00274 | L1 0.00537 | L0 1089.11 | R2 0.9700
2026-02-04 00:44:13 | INFO | Epoch 002 | Step 00100 | Loss 0.00802 | MSE 0.00285 | L1 0.00517 | L0 1074.92 | R2 0.9682
2026-02-04 00:46:32 | INFO | Epoch 002 | Step 00200 | Loss 0.00765 | MSE 0.00275 | L1 0.00490 | L0 1045.23 | R2 0.9681
2026-02-04 00:49:05 | INFO | Epoch 002 | Step 00300 | Loss 0.00799 | MSE 0.00294 | L1 0.00504 | L0 1055.50 | R2 0.9679
2026-02-04 00:51:28 | INFO | Epoch 002 | Step 00400 | Loss 0.00775 | MSE 0.00292 | L1 0.00483 | L0 1031.00 | R2 0.9676
2026-02-04 00:53:53 | INFO | Epoch 002 | Step 00500 | Loss 0.00745 | MSE 0.00270 | L1 0.00475 | L0 1018.00 | R2 0.9695
2026-02-04 00:56:26 | INFO | Epoch 002 | Step 00600 | Loss 0.00780 | MSE 0.00292 | L1 0.00488 | L0 1039.56 | R2 0.9673
2026-02-04 00:59:14 | INFO | Epoch 002 | Step 00700 | Loss 0.00760 | MSE 0.00295 | L1 0.00465 | L0 1011.39 | R2 0.9668
2026-02-04 01:02:45 | INFO | Epoch 003 | Step 00000 | Loss 0.00729 | MSE 0.00264 | L1 0.00465 | L0 1007.66 | R2 0.9711
2026-02-04 01:05:18 | INFO | Epoch 003 | Step 00100 | Loss 0.00714 | MSE 0.00247 | L1 0.00467 | L0 1013.00 | R2 0.9733
2026-02-04 01:07:53 | INFO | Epoch 003 | Step 00200 | Loss 0.00715 | MSE 0.00266 | L1 0.00449 | L0 998.17 | R2 0.9696
2026-02-04 01:10:29 | INFO | Epoch 003 | Step 00300 | Loss 0.00710 | MSE 0.00260 | L1 0.00450 | L0 988.03 | R2 0.9708
2026-02-04 01:13:06 | INFO | Epoch 003 | Step 00400 | Loss 0.00702 | MSE 0.00262 | L1 0.00440 | L0 986.64 | R2 0.9707
2026-02-04 01:15:46 | INFO | Epoch 003 | Step 00500 | Loss 0.00680 | MSE 0.00254 | L1 0.00426 | L0 959.86 | R2 0.9727
2026-02-04 01:18:28 | INFO | Epoch 003 | Step 00600 | Loss 0.00676 | MSE 0.00257 | L1 0.00419 | L0 953.44 | R2 0.9707
2026-02-04 01:21:07 | INFO | Epoch 003 | Step 00700 | Loss 0.00683 | MSE 0.00271 | L1 0.00412 | L0 939.75 | R2 0.9701
2026-02-04 01:23:39 | INFO | Epoch 004 | Step 00000 | Loss 0.00647 | MSE 0.00225 | L1 0.00422 | L0 960.55 | R2 0.9751
2026-02-04 01:25:59 | INFO | Epoch 004 | Step 00100 | Loss 0.00615 | MSE 0.00215 | L1 0.00400 | L0 939.92 | R2 0.9764
2026-02-04 01:28:16 | INFO | Epoch 004 | Step 00200 | Loss 0.00631 | MSE 0.00234 | L1 0.00398 | L0 936.38 | R2 0.9739
2026-02-04 01:30:32 | INFO | Epoch 004 | Step 00300 | Loss 0.00606 | MSE 0.00218 | L1 0.00388 | L0 928.75 | R2 0.9748
2026-02-04 01:32:46 | INFO | Epoch 004 | Step 00400 | Loss 0.00616 | MSE 0.00228 | L1 0.00388 | L0 930.81 | R2 0.9747
2026-02-04 01:34:59 | INFO | Epoch 004 | Step 00500 | Loss 0.00650 | MSE 0.00247 | L1 0.00404 | L0 945.38 | R2 0.9726
2026-02-04 01:37:14 | INFO | Epoch 004 | Step 00600 | Loss 0.00620 | MSE 0.00240 | L1 0.00381 | L0 922.53 | R2 0.9728
2026-02-04 01:39:28 | INFO | Epoch 004 | Step 00700 | Loss 0.00599 | MSE 0.00225 | L1 0.00374 | L0 904.23 | R2 0.9744
2026-02-04 01:42:23 | INFO | Epoch 005 | Step 00000 | Loss 0.00594 | MSE 0.00214 | L1 0.00380 | L0 920.27 | R2 0.9755
2026-02-04 01:44:43 | INFO | Epoch 005 | Step 00100 | Loss 0.00599 | MSE 0.00218 | L1 0.00381 | L0 921.14 | R2 0.9752
2026-02-04 01:47:03 | INFO | Epoch 005 | Step 00200 | Loss 0.00601 | MSE 0.00223 | L1 0.00378 | L0 920.95 | R2 0.9747
2026-02-04 01:49:33 | INFO | Epoch 005 | Step 00300 | Loss 0.00593 | MSE 0.00222 | L1 0.00371 | L0 907.66 | R2 0.9750
2026-02-04 01:52:06 | INFO | Epoch 005 | Step 00400 | Loss 0.00597 | MSE 0.00229 | L1 0.00368 | L0 886.69 | R2 0.9757
2026-02-04 01:54:55 | INFO | Epoch 005 | Step 00500 | Loss 0.00620 | MSE 0.00249 | L1 0.00371 | L0 907.22 | R2 0.9729
2026-02-04 01:57:32 | INFO | Epoch 005 | Step 00600 | Loss 0.00591 | MSE 0.00228 | L1 0.00363 | L0 891.64 | R2 0.9745
2026-02-04 02:00:10 | INFO | Epoch 005 | Step 00700 | Loss 0.00596 | MSE 0.00229 | L1 0.00367 | L0 902.33 | R2 0.9749
2026-02-04 02:03:21 | INFO | Epoch 006 | Step 00000 | Loss 0.00551 | MSE 0.00196 | L1 0.00356 | L0 898.16 | R2 0.9779
2026-02-04 02:05:40 | INFO | Epoch 006 | Step 00100 | Loss 0.00580 | MSE 0.00218 | L1 0.00362 | L0 904.95 | R2 0.9747
2026-02-04 02:08:03 | INFO | Epoch 006 | Step 00200 | Loss 0.00559 | MSE 0.00207 | L1 0.00352 | L0 884.59 | R2 0.9760
2026-02-04 02:10:35 | INFO | Epoch 006 | Step 00300 | Loss 0.00565 | MSE 0.00217 | L1 0.00348 | L0 880.91 | R2 0.9755
2026-02-04 02:13:08 | INFO | Epoch 006 | Step 00400 | Loss 0.00544 | MSE 0.00203 | L1 0.00341 | L0 859.45 | R2 0.9779
2026-02-04 02:15:49 | INFO | Epoch 006 | Step 00500 | Loss 0.00567 | MSE 0.00216 | L1 0.00351 | L0 882.39 | R2 0.9754
2026-02-04 02:19:19 | INFO | Epoch 006 | Step 00600 | Loss 0.00544 | MSE 0.00212 | L1 0.00332 | L0 870.42 | R2 0.9753
2026-02-04 02:22:46 | INFO | Epoch 006 | Step 00700 | Loss 0.00536 | MSE 0.00209 | L1 0.00327 | L0 858.03 | R2 0.9766
2026-02-04 02:26:11 | INFO | Epoch 007 | Step 00000 | Loss 0.00552 | MSE 0.00202 | L1 0.00350 | L0 878.00 | R2 0.9781
2026-02-04 02:29:08 | INFO | Epoch 007 | Step 00100 | Loss 0.00519 | MSE 0.00191 | L1 0.00328 | L0 854.83 | R2 0.9789
2026-02-04 02:31:59 | INFO | Epoch 007 | Step 00200 | Loss 0.00516 | MSE 0.00193 | L1 0.00323 | L0 848.75 | R2 0.9788
2026-02-04 02:34:46 | INFO | Epoch 007 | Step 00300 | Loss 0.00524 | MSE 0.00198 | L1 0.00326 | L0 860.88 | R2 0.9775
2026-02-04 02:37:39 | INFO | Epoch 007 | Step 00400 | Loss 0.00542 | MSE 0.00210 | L1 0.00332 | L0 863.53 | R2 0.9772
2026-02-04 02:40:43 | INFO | Epoch 007 | Step 00500 | Loss 0.00531 | MSE 0.00207 | L1 0.00323 | L0 854.45 | R2 0.9764
2026-02-04 02:44:14 | INFO | Epoch 007 | Step 00600 | Loss 0.00549 | MSE 0.00219 | L1 0.00330 | L0 857.58 | R2 0.9754
2026-02-04 02:48:03 | INFO | Epoch 007 | Step 00700 | Loss 0.00529 | MSE 0.00208 | L1 0.00321 | L0 848.41 | R2 0.9760
2026-02-04 02:51:58 | INFO | Epoch 008 | Step 00000 | Loss 0.00500 | MSE 0.00179 | L1 0.00322 | L0 852.66 | R2 0.9794
2026-02-04 02:54:27 | INFO | Epoch 008 | Step 00100 | Loss 0.00509 | MSE 0.00191 | L1 0.00318 | L0 842.62 | R2 0.9789
2026-02-04 02:56:48 | INFO | Epoch 008 | Step 00200 | Loss 0.00546 | MSE 0.00205 | L1 0.00342 | L0 862.75 | R2 0.9782
2026-02-04 02:59:23 | INFO | Epoch 008 | Step 00300 | Loss 0.00502 | MSE 0.00186 | L1 0.00316 | L0 837.00 | R2 0.9793
2026-02-04 03:02:05 | INFO | Epoch 008 | Step 00400 | Loss 0.00517 | MSE 0.00202 | L1 0.00316 | L0 849.92 | R2 0.9774
2026-02-04 03:04:45 | INFO | Epoch 008 | Step 00500 | Loss 0.00529 | MSE 0.00214 | L1 0.00315 | L0 834.39 | R2 0.9764
2026-02-04 03:07:27 | INFO | Epoch 008 | Step 00600 | Loss 0.00495 | MSE 0.00186 | L1 0.00309 | L0 837.64 | R2 0.9788
2026-02-04 03:10:20 | INFO | Epoch 008 | Step 00700 | Loss 0.00506 | MSE 0.00196 | L1 0.00311 | L0 833.75 | R2 0.9781
2026-02-04 03:13:19 | INFO | Epoch 009 | Step 00000 | Loss 0.00486 | MSE 0.00177 | L1 0.00309 | L0 836.48 | R2 0.9801
2026-02-04 03:15:36 | INFO | Epoch 009 | Step 00100 | Loss 0.00477 | MSE 0.00174 | L1 0.00303 | L0 825.80 | R2 0.9814
2026-02-04 03:17:52 | INFO | Epoch 009 | Step 00200 | Loss 0.00469 | MSE 0.00173 | L1 0.00296 | L0 827.64 | R2 0.9803
2026-02-04 03:19:59 | INFO | Epoch 009 | Step 00300 | Loss 0.00502 | MSE 0.00200 | L1 0.00302 | L0 818.52 | R2 0.9775
2026-02-04 03:22:18 | INFO | Epoch 009 | Step 00400 | Loss 0.00471 | MSE 0.00179 | L1 0.00292 | L0 811.58 | R2 0.9796
2026-02-04 03:24:32 | INFO | Epoch 009 | Step 00500 | Loss 0.00470 | MSE 0.00174 | L1 0.00296 | L0 818.19 | R2 0.9800
2026-02-04 03:26:50 | INFO | Epoch 009 | Step 00600 | Loss 0.00486 | MSE 0.00189 | L1 0.00298 | L0 817.89 | R2 0.9788
2026-02-04 03:29:07 | INFO | Epoch 009 | Step 00700 | Loss 0.00494 | MSE 0.00189 | L1 0.00305 | L0 821.81 | R2 0.9790
2026-02-05 22:36:25 | INFO | Epoch 000 | Step 00000 | Loss 0.27516 | MSE 0.27509 | L1 0.00007 | L0 4096.02 | R2 -2.0081
2026-02-05 22:40:49 | INFO | Epoch 000 | Step 00100 | Loss 0.01488 | MSE 0.01480 | L1 0.00008 | L0 4240.08 | R2 0.8324
2026-02-05 22:45:05 | INFO | Epoch 000 | Step 00200 | Loss 0.00698 | MSE 0.00689 | L1 0.00009 | L0 4792.67 | R2 0.9263
2026-02-05 22:49:30 | INFO | Epoch 000 | Step 00300 | Loss 0.00309 | MSE 0.00298 | L1 0.00011 | L0 5119.06 | R2 0.9664
2026-02-05 22:54:16 | INFO | Epoch 000 | Step 00400 | Loss 0.00177 | MSE 0.00165 | L1 0.00012 | L0 5266.19 | R2 0.9813
2026-02-05 22:59:09 | INFO | Epoch 000 | Step 00500 | Loss 0.00108 | MSE 0.00096 | L1 0.00012 | L0 5333.77 | R2 0.9893
2026-02-05 23:04:07 | INFO | Epoch 000 | Step 00600 | Loss 0.00077 | MSE 0.00065 | L1 0.00013 | L0 5378.55 | R2 0.9928
2026-02-05 23:26:35 | INFO | Epoch 000 | Step 00000 | Loss 0.97403 | MSE 0.43804 | L1 0.53599 | L0 4081.53 | R2 -3.7537
2026-02-05 23:29:52 | INFO | Epoch 000 | Step 00100 | Loss 0.14699 | MSE 0.07595 | L1 0.07104 | L0 482.38 | R2 0.0991
2026-02-05 23:33:06 | INFO | Epoch 000 | Step 00200 | Loss 0.13342 | MSE 0.06091 | L1 0.07252 | L0 487.23 | R2 0.3167
2026-02-05 23:36:23 | INFO | Epoch 000 | Step 00300 | Loss 0.12700 | MSE 0.05453 | L1 0.07246 | L0 496.92 | R2 0.3820
2026-02-05 23:40:07 | INFO | Epoch 000 | Step 00400 | Loss 0.12437 | MSE 0.04958 | L1 0.07479 | L0 506.42 | R2 0.4576
2026-02-05 23:43:37 | INFO | Epoch 000 | Step 00500 | Loss 0.11956 | MSE 0.04620 | L1 0.07336 | L0 495.34 | R2 0.4839
2026-02-05 23:47:15 | INFO | Epoch 000 | Step 00600 | Loss 0.11812 | MSE 0.04344 | L1 0.07468 | L0 505.91 | R2 0.4974
2026-02-05 23:50:48 | INFO | Epoch 000 | Step 00700 | Loss 0.11713 | MSE 0.04426 | L1 0.07287 | L0 508.97 | R2 0.5148
2026-02-05 23:54:22 | INFO | Epoch 001 | Step 00000 | Loss 0.11520 | MSE 0.04364 | L1 0.07157 | L0 495.66 | R2 0.5157
2026-02-05 23:56:41 | INFO | Epoch 001 | Step 00100 | Loss 0.11475 | MSE 0.04183 | L1 0.07292 | L0 504.17 | R2 0.5393
2026-02-05 23:59:01 | INFO | Epoch 001 | Step 00200 | Loss 0.11225 | MSE 0.04113 | L1 0.07112 | L0 502.12 | R2 0.5446
2026-02-06 00:01:38 | INFO | Epoch 001 | Step 00300 | Loss 0.11127 | MSE 0.04175 | L1 0.06952 | L0 490.45 | R2 0.5542
2026-02-06 00:04:58 | INFO | Epoch 000 | Step 00000 | Loss 0.59883 | MSE 0.43804 | L1 0.16080 | L0 4081.53 | R2 -3.7537
2026-02-06 00:08:12 | INFO | Epoch 000 | Step 00100 | Loss 0.07994 | MSE 0.04070 | L1 0.03924 | L0 1071.05 | R2 0.5173
2026-02-06 00:11:09 | INFO | Epoch 000 | Step 00200 | Loss 0.06475 | MSE 0.02669 | L1 0.03806 | L0 1024.80 | R2 0.7006
2026-02-06 00:14:10 | INFO | Epoch 000 | Step 00300 | Loss 0.05958 | MSE 0.02229 | L1 0.03729 | L0 1025.12 | R2 0.7473
2026-02-06 00:17:24 | INFO | Epoch 000 | Step 00400 | Loss 0.05618 | MSE 0.01856 | L1 0.03762 | L0 1024.70 | R2 0.7969
2026-02-06 00:20:26 | INFO | Epoch 000 | Step 00500 | Loss 0.05253 | MSE 0.01576 | L1 0.03677 | L0 1004.77 | R2 0.8239
2026-02-06 00:23:32 | INFO | Epoch 000 | Step 00600 | Loss 0.05033 | MSE 0.01353 | L1 0.03680 | L0 1015.12 | R2 0.8435
2026-02-06 00:26:34 | INFO | Epoch 000 | Step 00700 | Loss 0.05028 | MSE 0.01398 | L1 0.03630 | L0 1014.58 | R2 0.8467
2026-02-06 00:29:26 | INFO | Epoch 001 | Step 00000 | Loss 0.04873 | MSE 0.01280 | L1 0.03593 | L0 1004.88 | R2 0.8580
2026-02-06 00:31:44 | INFO | Epoch 001 | Step 00100 | Loss 0.04786 | MSE 0.01188 | L1 0.03598 | L0 1015.38 | R2 0.8692
2026-02-06 00:34:00 | INFO | Epoch 001 | Step 00200 | Loss 0.04697 | MSE 0.01179 | L1 0.03518 | L0 1002.31 | R2 0.8695
2026-02-06 00:36:14 | INFO | Epoch 001 | Step 00300 | Loss 0.04682 | MSE 0.01218 | L1 0.03464 | L0 1001.78 | R2 0.8699
2026-02-06 00:38:26 | INFO | Epoch 001 | Step 00400 | Loss 0.04567 | MSE 0.01121 | L1 0.03445 | L0 1005.56 | R2 0.8744
2026-02-06 00:40:40 | INFO | Epoch 001 | Step 00500 | Loss 0.04487 | MSE 0.01092 | L1 0.03394 | L0 1002.59 | R2 0.8750
2026-02-06 00:42:58 | INFO | Epoch 001 | Step 00600 | Loss 0.04399 | MSE 0.01010 | L1 0.03389 | L0 1001.11 | R2 0.8815
2026-02-06 00:45:14 | INFO | Epoch 001 | Step 00700 | Loss 0.04480 | MSE 0.01054 | L1 0.03426 | L0 1007.88 | R2 0.8854
2026-02-06 00:47:20 | INFO | Epoch 002 | Step 00000 | Loss 0.04341 | MSE 0.00961 | L1 0.03380 | L0 1001.36 | R2 0.8895
2026-02-06 00:49:39 | INFO | Epoch 002 | Step 00100 | Loss 0.04384 | MSE 0.01002 | L1 0.03383 | L0 1002.44 | R2 0.8889
2026-02-06 00:51:58 | INFO | Epoch 002 | Step 00200 | Loss 0.04340 | MSE 0.00997 | L1 0.03343 | L0 993.94 | R2 0.8890
2026-02-06 00:54:11 | INFO | Epoch 002 | Step 00300 | Loss 0.04299 | MSE 0.00962 | L1 0.03337 | L0 1000.53 | R2 0.8924
2026-02-06 00:56:25 | INFO | Epoch 002 | Step 00400 | Loss 0.04229 | MSE 0.00919 | L1 0.03310 | L0 986.97 | R2 0.8954
2026-02-06 00:58:41 | INFO | Epoch 002 | Step 00500 | Loss 0.04259 | MSE 0.00999 | L1 0.03260 | L0 989.48 | R2 0.8903
2026-02-06 01:01:00 | INFO | Epoch 002 | Step 00600 | Loss 0.04320 | MSE 0.01059 | L1 0.03262 | L0 980.66 | R2 0.8896
2026-02-06 01:03:17 | INFO | Epoch 002 | Step 00700 | Loss 0.04241 | MSE 0.00970 | L1 0.03271 | L0 999.61 | R2 0.8923
2026-02-06 01:05:31 | INFO | Epoch 003 | Step 00000 | Loss 0.04087 | MSE 0.00863 | L1 0.03224 | L0 985.05 | R2 0.8970
2026-02-06 01:07:47 | INFO | Epoch 003 | Step 00100 | Loss 0.04158 | MSE 0.00940 | L1 0.03218 | L0 982.00 | R2 0.8975
2026-02-06 01:10:03 | INFO | Epoch 003 | Step 00200 | Loss 0.04148 | MSE 0.00937 | L1 0.03211 | L0 990.20 | R2 0.8967
2026-02-06 01:12:25 | INFO | Epoch 003 | Step 00300 | Loss 0.04170 | MSE 0.00932 | L1 0.03238 | L0 991.41 | R2 0.8981
2026-02-06 01:14:44 | INFO | Epoch 003 | Step 00400 | Loss 0.04171 | MSE 0.00956 | L1 0.03216 | L0 986.41 | R2 0.8960
2026-02-06 01:17:04 | INFO | Epoch 003 | Step 00500 | Loss 0.04103 | MSE 0.00983 | L1 0.03120 | L0 981.59 | R2 0.8919
2026-02-06 01:19:20 | INFO | Epoch 003 | Step 00600 | Loss 0.04127 | MSE 0.01009 | L1 0.03118 | L0 966.83 | R2 0.8920
2026-02-06 01:21:40 | INFO | Epoch 003 | Step 00700 | Loss 0.04034 | MSE 0.00902 | L1 0.03133 | L0 977.75 | R2 0.8948
2026-02-06 01:23:50 | INFO | Epoch 004 | Step 00000 | Loss 0.04001 | MSE 0.00915 | L1 0.03085 | L0 971.97 | R2 0.8967
2026-02-06 01:26:09 | INFO | Epoch 004 | Step 00100 | Loss 0.04030 | MSE 0.00930 | L1 0.03100 | L0 974.84 | R2 0.8956
2026-02-06 01:28:25 | INFO | Epoch 004 | Step 00200 | Loss 0.04020 | MSE 0.00940 | L1 0.03079 | L0 962.22 | R2 0.8971
2026-02-06 01:30:43 | INFO | Epoch 004 | Step 00300 | Loss 0.03980 | MSE 0.00896 | L1 0.03084 | L0 967.88 | R2 0.8980
2026-02-06 01:33:00 | INFO | Epoch 004 | Step 00400 | Loss 0.03989 | MSE 0.00960 | L1 0.03029 | L0 968.36 | R2 0.8895
2026-02-06 01:35:16 | INFO | Epoch 004 | Step 00500 | Loss 0.03940 | MSE 0.00891 | L1 0.03050 | L0 965.86 | R2 0.8972
2026-02-06 01:37:37 | INFO | Epoch 004 | Step 00600 | Loss 0.04020 | MSE 0.00929 | L1 0.03090 | L0 981.36 | R2 0.8963
2026-02-06 01:39:58 | INFO | Epoch 004 | Step 00700 | Loss 0.04053 | MSE 0.00988 | L1 0.03064 | L0 977.92 | R2 0.8919
2026-02-06 01:42:15 | INFO | Epoch 005 | Step 00000 | Loss 0.03922 | MSE 0.00958 | L1 0.02965 | L0 955.30 | R2 0.8932
2026-02-06 01:44:32 | INFO | Epoch 005 | Step 00100 | Loss 0.03981 | MSE 0.00951 | L1 0.03030 | L0 966.66 | R2 0.8934
2026-02-06 01:46:50 | INFO | Epoch 005 | Step 00200 | Loss 0.03928 | MSE 0.00875 | L1 0.03053 | L0 977.89 | R2 0.8998
2026-02-06 01:49:11 | INFO | Epoch 005 | Step 00300 | Loss 0.03877 | MSE 0.00934 | L1 0.02943 | L0 948.89 | R2 0.8955
2026-02-06 01:51:29 | INFO | Epoch 005 | Step 00400 | Loss 0.03980 | MSE 0.00983 | L1 0.02997 | L0 967.30 | R2 0.8924
2026-02-06 01:53:45 | INFO | Epoch 005 | Step 00500 | Loss 0.03931 | MSE 0.00916 | L1 0.03015 | L0 971.34 | R2 0.8973
2026-02-06 01:56:04 | INFO | Epoch 005 | Step 00600 | Loss 0.03943 | MSE 0.00968 | L1 0.02976 | L0 955.70 | R2 0.8949
2026-02-06 01:58:22 | INFO | Epoch 005 | Step 00700 | Loss 0.03858 | MSE 0.00901 | L1 0.02957 | L0 961.16 | R2 0.8974
2026-02-06 02:00:38 | INFO | Epoch 006 | Step 00000 | Loss 0.03862 | MSE 0.00917 | L1 0.02945 | L0 957.38 | R2 0.8982
2026-02-06 02:02:51 | INFO | Epoch 006 | Step 00100 | Loss 0.03816 | MSE 0.00896 | L1 0.02920 | L0 945.16 | R2 0.8966
2026-02-06 02:05:10 | INFO | Epoch 006 | Step 00200 | Loss 0.03869 | MSE 0.00950 | L1 0.02918 | L0 954.89 | R2 0.8953
2026-02-06 02:07:32 | INFO | Epoch 006 | Step 00300 | Loss 0.03876 | MSE 0.00930 | L1 0.02945 | L0 954.17 | R2 0.8982
2026-02-06 02:09:51 | INFO | Epoch 006 | Step 00400 | Loss 0.03841 | MSE 0.00921 | L1 0.02920 | L0 956.14 | R2 0.8954
2026-02-06 02:12:10 | INFO | Epoch 006 | Step 00500 | Loss 0.03822 | MSE 0.00931 | L1 0.02891 | L0 944.53 | R2 0.8963
2026-02-06 02:14:32 | INFO | Epoch 006 | Step 00600 | Loss 0.03773 | MSE 0.00956 | L1 0.02816 | L0 941.61 | R2 0.8914
2026-02-06 02:16:54 | INFO | Epoch 006 | Step 00700 | Loss 0.03813 | MSE 0.00925 | L1 0.02888 | L0 953.36 | R2 0.8943
2026-02-06 02:19:05 | INFO | Epoch 007 | Step 00000 | Loss 0.03805 | MSE 0.00919 | L1 0.02886 | L0 945.47 | R2 0.8997
2026-02-06 02:21:24 | INFO | Epoch 007 | Step 00100 | Loss 0.03710 | MSE 0.00893 | L1 0.02817 | L0 932.83 | R2 0.8989
2026-02-06 02:23:41 | INFO | Epoch 007 | Step 00200 | Loss 0.03809 | MSE 0.00969 | L1 0.02839 | L0 938.05 | R2 0.8937
2026-02-06 02:25:57 | INFO | Epoch 007 | Step 00300 | Loss 0.03772 | MSE 0.00906 | L1 0.02867 | L0 946.12 | R2 0.8991
2026-02-06 02:28:16 | INFO | Epoch 007 | Step 00400 | Loss 0.03785 | MSE 0.00921 | L1 0.02865 | L0 936.12 | R2 0.8994
2026-02-06 02:30:34 | INFO | Epoch 007 | Step 00500 | Loss 0.03709 | MSE 0.00983 | L1 0.02727 | L0 926.00 | R2 0.8870
2026-02-06 02:32:49 | INFO | Epoch 007 | Step 00600 | Loss 0.03780 | MSE 0.00924 | L1 0.02855 | L0 951.11 | R2 0.8955
2026-02-06 02:35:06 | INFO | Epoch 007 | Step 00700 | Loss 0.03755 | MSE 0.00974 | L1 0.02780 | L0 935.22 | R2 0.8912
2026-02-06 02:37:19 | INFO | Epoch 008 | Step 00000 | Loss 0.03709 | MSE 0.00874 | L1 0.02835 | L0 935.16 | R2 0.9024
2026-02-06 02:39:36 | INFO | Epoch 008 | Step 00100 | Loss 0.03684 | MSE 0.00918 | L1 0.02766 | L0 933.72 | R2 0.8941
2026-02-06 02:41:54 | INFO | Epoch 008 | Step 00200 | Loss 0.03755 | MSE 0.00925 | L1 0.02830 | L0 940.14 | R2 0.8978
2026-02-06 02:44:16 | INFO | Epoch 008 | Step 00300 | Loss 0.03742 | MSE 0.00953 | L1 0.02789 | L0 922.36 | R2 0.8938
2026-02-06 02:46:33 | INFO | Epoch 008 | Step 00400 | Loss 0.03695 | MSE 0.00899 | L1 0.02796 | L0 926.53 | R2 0.9015
2026-02-06 02:48:49 | INFO | Epoch 008 | Step 00500 | Loss 0.03659 | MSE 0.00920 | L1 0.02739 | L0 924.88 | R2 0.8966
2026-02-06 02:51:14 | INFO | Epoch 008 | Step 00600 | Loss 0.03695 | MSE 0.00919 | L1 0.02777 | L0 932.25 | R2 0.8968
2026-02-06 02:53:36 | INFO | Epoch 008 | Step 00700 | Loss 0.03703 | MSE 0.00910 | L1 0.02793 | L0 938.25 | R2 0.8976
2026-02-06 02:55:50 | INFO | Epoch 009 | Step 00000 | Loss 0.03633 | MSE 0.00899 | L1 0.02734 | L0 928.70 | R2 0.8974
2026-02-06 02:58:10 | INFO | Epoch 009 | Step 00100 | Loss 0.03693 | MSE 0.00907 | L1 0.02786 | L0 938.05 | R2 0.8995
2026-02-06 03:00:28 | INFO | Epoch 009 | Step 00200 | Loss 0.03740 | MSE 0.00971 | L1 0.02769 | L0 933.33 | R2 0.8939
2026-02-06 03:03:20 | INFO | Epoch 009 | Step 00300 | Loss 0.03624 | MSE 0.00897 | L1 0.02728 | L0 921.97 | R2 0.8969
2026-02-06 03:05:56 | INFO | Epoch 009 | Step 00400 | Loss 0.03643 | MSE 0.00893 | L1 0.02750 | L0 932.81 | R2 0.8992
2026-02-06 03:08:38 | INFO | Epoch 009 | Step 00500 | Loss 0.03673 | MSE 0.00947 | L1 0.02726 | L0 927.33 | R2 0.8927
2026-02-06 03:11:16 | INFO | Epoch 009 | Step 00600 | Loss 0.03673 | MSE 0.00916 | L1 0.02757 | L0 927.61 | R2 0.8970
2026-02-06 03:14:53 | INFO | Epoch 009 | Step 00700 | Loss 0.03661 | MSE 0.00980 | L1 0.02682 | L0 913.89 | R2 0.8914
2026-02-07 17:18:57 | INFO | Epoch 000 | Step 00000 | Loss 1.24202 | MSE 0.43804 | L1 0.80399 | L0 4081.53 | R2 -3.7537
2026-02-07 17:24:00 | INFO | Epoch 000 | Step 00100 | Loss 0.17818 | MSE 0.10707 | L1 0.07111 | L0 313.50 | R2 -0.2699
2026-02-07 17:29:21 | INFO | Epoch 000 | Step 00200 | Loss 0.16610 | MSE 0.09218 | L1 0.07392 | L0 320.77 | R2 -0.0341
2026-02-07 17:34:30 | INFO | Epoch 000 | Step 00300 | Loss 0.15937 | MSE 0.08438 | L1 0.07500 | L0 331.16 | R2 0.0437
